movie_id,imdb_id,title,country,director,genre,festival
tffnew1591,tt2381111,brooklyn,Ireland,John Crowley,other fiction,tiff
tffnew1592,tt3358070,bunny,India,Megha Ramaswamy,other fiction,tiff
tffnew1594,tt4954564,campo grande,France,Sandra Kogut,other fiction,tiff
tffnew1596,tt4644400,casualties of modernity,Canada,Kent Monkman,other fiction,tiff
tffnew1598,tt3526706,chevalier,Greece,Athina Rachel Tsangari,other fiction,tiff
tffnew1599,tt3638396,closet monster,Canada,Stephen Dunn,other fiction,tiff
tffnew16,tt1968985,afternoon tea,Canada,Parmar,other fiction,tiff
tffnew160,tt2043900,last call at the oasis,United States,Yu,other documentary,tiff
tffnew1600,tt4280864,clouds of autumn,Canada,Trevor Mack,other fiction,tiff
tffnew1601,tt4935110,collective invention,South Korea,Kwon Ohkwang,other fiction,tiff
tffnew1603,tt4742264,concerning the bodyguard,United States,Kasra Farahani,other fiction,tiff
tffnew1604,tt2818252,couple in a hole,Belgium,Tom Geens,other fiction,tiff
tffnew1605,tt5094928,cromo,Argentina,Luca Puenzo,other fiction,tiff
tffnew1606,tt4954580,cuckold,South Africa,Charlie Vundla,other fiction,tiff
tffnew1607,tt4137902,dark horse,United Kingdom,Louise Osmond,other documentary,tiff
tffnew1608,tt4429074,dgrad,France,Arab Nasser,other fiction,tiff
tffnew1609,tt1172049,demolition,United States,Jeanmarc Valle,other fiction,tiff
tffnew1610,tt4935158,demon,Israel,Marcin Wrona,other fiction,tiff
tffnew1611,tt3141498,der nachtmahr,Germany,Akiz,other fiction,tiff
tffnew1612,tt4721400,from afar,Venezuela,Lorenzo Vigas,other fiction,tiff
tffnew1613,tt3147312,desierto,France,Jons Cuarn,other fiction,tiff
tffnew1614,tt4520678,deszcz rain,Australia,Malina Maria Mackiewicz,other fiction,tiff
tffnew1617,tt4679218,dogs dont breed cats,Canada,Cristina Martins,other fiction,tiff
tffnew1618,tt3764122,downriver,Australia,Grant Scicluna,other fiction,tiff
tffnew1619,tt4765248,dragstrip,United States,Daniel Claridge,other documentary,tiff
tffnew1621,tt5041562,dredger,Canada,Phillip Barker,other fiction,tiff
tffnew1622,tt4769580,el adis,Spain,Clara Roquet,other fiction,tiff
tffnew1624,tt7322134,end of puberty,Hungary,Fanni Szilgyi,other fiction,tiff
tffnew1625,tt4247428,endorphine,Canada,Andr Turpin,other fiction,tiff
tffnew1626,tt5466124,engram of returning,Canada,Dachi Sato,other documentary,tiff
tffnew1627,tt3289728,equals,United States,Drake Doremus,other fiction,tiff
tffnew1628,tt2953182,eva doesnt sleep,Argentina,Pablo Agero,other fiction,tiff
tffnew1629,tt3777384,eva nov,Slovakia,Marko Skop,other fiction,tiff
tffnew163,tt1924488,le poids du vide,Canada,Fournier,other fiction,tiff
tffnew1631,tt4291590,evolution,France,Lucile Hadihalilovic,other fiction,tiff
tffnew1633,tt2057392,eye in the sky,United Kingdom,Gavin Hood,other fiction,tiff
tffnew1635,tt3613648,families,France,Jeanpaul Rappeneau,other fiction,tiff
tffnew1636,tt5068112,faux dpart,Morocco,Yto Barrada,other documentary,tiff
tffnew1638,tt4123506,fire song,Canada,Adam Garnet Jones,other fiction,tiff
tffnew164,tt1349457,le premier homme,France,Amelio,other fiction,tiff
tffnew1640,tt3352034,five nights in maine,United States,Maris Curran,other fiction,tiff
tffnew1641,tt5079162,following diana,Indonesia,Kamila Andini,other fiction,tiff
tffnew1642,tt2271563,forsaken,Canada,Jon Cassar,other fiction,tiff
tffnew1643,tt3451720,francofonia,Germany,Alexander Sokurov,other fiction,tiff
tffnew1644,tt1658801,freeheld,United States,Peter Sollett,other fiction,tiff
tffnew1645,tt4168502,french blood,France,Diastme,other fiction,tiff
tffnew1646,tt4895740,frenzy,France,Emin Alper,other fiction,tiff
tffnew1647,tt4481364,fugue,Germany,Kerstin Schroedinger,other fiction,tiff
tffnew1648,tt3702720,full contact,Croatia,David Verbeek,other fiction,tiff
tffnew1649,tt4425152,girls lost,Sweden,Alexandratherese Keining,other fiction,tiff
tffnew1650,tt4314094,grannys dancing on the table,Sweden,Hanna Skld,other fiction,tiff
tffnew1651,tt4062536,green room,United States,Jeremy Saulnier,other fiction,tiff
tffnew1652,tt4935860,guantanamos child omar khadr,Canada,Patrick Reed,other documentary,tiff
tffnew1654,tt3072482,hardcore,United States,Ilya Naishuller,other fiction,tiff
tffnew1655,tt0074605,harlan county usa,United States,Barbara Kopple,other documentary,tiff
tffnew1656,tt3065132,he named me malala,United States,Davis Guggenheim,other documentary,tiff
tffnew1657,tt4935446,heart of a dog,United States,Laurie Anderson,other documentary,tiff
tffnew1659,tt3305844,hellions,Canada,Bruce Mcdonald,other fiction,tiff
tffnew166,tt1642261,lena,Netherlands,Van Rompaey,other fiction,tiff
tffnew1660,tt3556944,heroes reborn,United States,Greg Beeman,other fiction,tiff
tffnew1661,tt3995690,hide seek,Japan,Kimie Tanaka,other fiction,tiff
tffnew1662,tt0462335,highrise,United Kingdom,Ben Wheatley,other fiction,tiff
tffnew1663,tt3748512,hitchcocktruffaut,France,Kent Jones,other documentary,tiff
tffnew1664,tt4210992,homesick,Norway,Anne Sewitsky,other fiction,tiff
tffnew1665,tt4819804,hong kong trilogy preschooled preoccupied preposterous,China,Christopher Doyle,other documentary,tiff
tffnew1666,tt4498800,honor thy father,Philippines,Erik Matti,other fiction,tiff
tffnew1667,tt4936048,horizon,Denmark,Fridrik Thor Fridriksson,other documentary,tiff
tffnew1669,tt4940568,hurt,Canada,Alan Zweig,other documentary,tiff
tffnew1670,tt4034452,hyena road,Canada,Paul Gross,other fiction,tiff
tffnew1671,tt1490785,i saw the light,United States,Marc Abraham,other fiction,tiff
tffnew1672,tt3640682,i smile back,United States,Adam Salky,other fiction,tiff
tffnew1673,tt4524202,imbisibol,Japan,Lawrence Fajardo,other fiction,tiff
tffnew1674,tt4936064,in jackson heights,United States,Frederick Wiseman,other documentary,tiff
tffnew1675,tt4076164,in the room,Singapore,Eric Khoo,other fiction,tiff
tffnew1676,tt3651326,in the shadow of women,France,Philippe Garrel,other fiction,tiff
tffnew1677,tt4955012,incident light,France,Ariel Rotter,other fiction,tiff
tffnew1678,tt2625810,into the forest,Canada,Patricia Rozema,other fiction,tiff
tffnew168,tt1946303,les dimanches,Canada,Bastien,other fiction,tiff
tffnew1680,tt4937126,it all started at the end,Colombia,Luis Ospina,other documentary,tiff
tffnew1681,tt4805832,its not you,Canada,Don Mckellar,other fiction,tiff
tffnew1682,tt4309356,ivy,Turkey,Tolga Karacelik,other fiction,tiff
tffnew1684,tt4955062,jack,Austria,Elisabeth Scharang,other fiction,tiff
tffnew1686,tt4288636,james white,United States,Josh Mond,other fiction,tiff
tffnew1687,tt3707114,janis little girl blue,United States,Amy Berg,other documentary,tiff
tffnew1688,tt4760714,je suis charlie,France,Daniel Leconte,other documentary,tiff
tffnew169,tt1699185,les hommes libres,France,Ferroukhi,other fiction,tiff
tffnew1691,tt4042814,keeper,Switzerland,Guillaume Senez,other fiction,tiff
tffnew1692,tt4900018,keith richards under the influence,United States,Morgan Neville,other documentary,tiff
tffnew1693,tt2474958,kill your friends,United Kingdom,Owen Harris,other fiction,tiff
tffnew1694,tt3622120,kilo two bravo,United Kingdom,Paul Katis,other fiction,tiff
tffnew1695,tt4684404,kokom,Canada,Kevin Papatie,other documentary,tiff
tffnew1697,tt4792648,lace crater,United States,Harrison Atkins,other fiction,tiff
tffnew1699,tt3841424,land of mine,Germany,Martin Zandvliet,other fiction,tiff
tffnew17,tt1602098,albert nobbs,Ireland,Garcia,other fiction,tiff
tffnew1700,tt3680410,last cab to darwin,Australia,Jeremy Sims,other fiction,tiff
tffnew1701,tt4949428,latchkey kids,Israel,Elad Goldman,other fiction,tiff
tffnew1702,tt3569230,legend,United Kingdom,Brian Helgeland,other fiction,tiff
tffnew1703,tt3675204,len and company,United States,Tim Godsall,other fiction,tiff
tffnew1704,tt4228294,les cowboys,Belgium,Thomas Bidegain,other fiction,tiff
tffnew1705,tt4881276,les tres chers,Canada,Anne Mond,other fiction,tiff
tffnew1706,tt4520338,let them come,Algeria,Salem Brahimi,other fiction,tiff
tffnew1707,tt4085944,lolo,France,Julie Delpy,other fiction,tiff
tffnew1708,tt1273221,london fields,United Kingdom,Mathew Cullen,other fiction,tiff
tffnew1709,tt3573598,london road,United Kingdom,Rufus Norris,other fiction,tiff
tffnew171,tt1810798,lhiver dernier,Belgium,Shank,other fiction,tiff
tffnew1710,tt4000936,looking for grace,Australia,Sue Brooks,other fiction,tiff
tffnew1711,tt2188860,lost and beautiful,Italy,Pietro Marcello,other fiction,tiff
tffnew1714,tt3480886,ma ma,France,Julio Medem,other fiction,tiff
tffnew1715,tt4072352,magallanes,Argentina,Salvador Del Solar,other fiction,tiff
tffnew1717,tt4775726,mamans,France,Mamouna Doucour,other fiction,tiff
tffnew1718,tt2461520,man down,United States,Dito Montiel,other fiction,tiff
tffnew172,tt1951173,lie down and die,Canada,Sanderson,other fiction,tiff
tffnew1721,tt4930228,may we sleep soundly,Canada,Denis Ct,other fiction,tiff
tffnew1722,tt4971786,meghmallar,Bangladesh,Zahidur Rahim Anjan,other fiction,tiff
tffnew1723,tt3743068,mekko,United States,Sterlin Harjo,other fiction,tiff
tffnew1724,tt3877674,men chicken,Denmark,Anders Thomas Jensen,other fiction,tiff
tffnew1725,tt4796116,mia,Canada,Amanda Strong,animation documentary,tiff
tffnew1726,tt4940952,minotaur,Canada,Nicols Pereda,other fiction,tiff
tffnew1727,tt4935480,miss sharon jones,United States,Barbara Kopple,other documentary,tiff
tffnew1728,tt2245003,miss you already,United Kingdom,Catherine Hardwicke,other fiction,tiff
tffnew1729,tt2349144,mississippi grind,United States,Ryan Fleck,other fiction,tiff
tffnew1730,tt5001224,mobilize,Canada,Caroline Monnet,other documentary,tiff
tffnew1733,tt2091935,mr right,United States,Paco Cabezas,other fiction,tiff
tffnew1734,tt4701702,mr six,China,Hu Guan,other fiction,tiff
tffnew1735,tt4685750,much loved,France,Nabil Ayouch,other fiction,tiff
tffnew1736,tt4484426,murmur of the hearts,China,Sylvia Chang,other fiction,tiff
tffnew1737,tt3966404,mustang,France,Deniz Gamze Ergven,other fiction,tiff
tffnew1738,tt4412362,my great night,Spain,Lex De La Iglesia,other fiction,tiff
tffnew1739,tt4116116,my internship in canada,Canada,Philippe Falardeau,other fiction,tiff
tffnew174,tt1758692,like crazy,United States,Doremus,other fiction,tiff
tffnew1741,tt3319018,my name is emily,Ireland,Simon Fitzmaurice,other fiction,tiff
tffnew1743,tt4937134,nasser,South Africa,Jihan Eltahri,other documentary,tiff
tffnew1745,tt5896718,neither god nor santa maria,Spain,Samuel M Delgado,other fiction,tiff
tffnew1746,tt4899406,neon bull,Uruguay,Gabriel Mascaro,other fiction,tiff
tffnew1747,tt4678978,never happened,Canada,Mark Slutsky,other fiction,tiff
tffnew1748,tt4625074,never steady never still,Canada,Kathleen Hepburn,other fiction,tiff
tffnew1749,tt4977590,new eyes,United Kingdom,Hiwot Admasu Getaneh,other fiction,tiff
tffnew175,tt1374988,lipstikka,Israel,Sagall,other fiction,tiff
tffnew1750,tt5307210,night without distance,Portugal,Lois Patio,animation fiction,tiff
tffnew1752,tt4852638,ninth floor,Canada,Mina Shum,other documentary,tiff
tffnew1753,tt4881016,no home movie,Belgium,Chantal Akerman,other documentary,tiff
tffnew1754,tt2556936,no men beyond this point,Canada,Mark Sawers,other fiction,tiff
tffnew1755,tt1837613,northern soul,United Kingdom,Elaine Constantine,other fiction,tiff
tffnew1757,tt4571340,o negative,Canada,Steven Mccarthy,other fiction,tiff
tffnew1758,tt5029258,occidente,Portugal,Ana Vaz,other fiction,tiff
tffnew1759,tt4392726,office,China,Johnnie To,other fiction,tiff
tffnew176,tt1919109,little theatres homage to the mineral of cabbage,Canada,Dudley,animation fiction,tiff
tffnew1760,tt6107382,office space modulation,Canada,Terrarea,other fiction,tiff
tffnew1761,tt4073166,one breath,Germany,Christian Zbert,other fiction,tiff
tffnew1765,tt1018765,our brand is crisis,United States,David Gordon Green,other fiction,tiff
tffnew1768,tt4677350,overpass,Canada,Patrice Lalibert,other fiction,tiff
tffnew177,tt1727516,livide,France,Bustillo,other fiction,tiff
tffnew1772,tt7868166,paradox of praxis 5,Mexico,Francis Als,other fiction,tiff
tffnew1773,tt3043252,parched,United States,Leena Yadav,other fiction,tiff
tffnew1774,tt4223366,parisienne,France,Danielle Arbid,other fiction,tiff
tffnew1776,tt4957446,paths of the soul,China,Yang Zhang,other fiction,tiff
tffnew1777,tt4513008,peacock,Czechia,Ondrej Hudecek,other fiction,tiff
tffnew1778,tt4779776,people are becoming clouds,United States,Marc Katz,other fiction,tiff
tffnew1779,tt5029198,peripheria,France,David Coquarddassault,animation fiction,tiff
tffnew178,tt1242521,lordre et la morale,France,Kassovitz,other fiction,tiff
tffnew1780,tt1856057,phantom boy,Belgium,Alain Gagnol,animation fiction,tiff
tffnew1781,tt3948882,portal to hell,Canada,Vivieno Caldinelli,other fiction,tiff
tffnew1782,tt4319210,price of love,Ethiopia,Hermon Hailay,other fiction,tiff
tffnew1783,tt10334272,prima materia,United States,Charlotte Pryce,other fiction,tiff
tffnew1785,tt4653724,quiet zone,Canada,David Bryant,other documentary,tiff
tffnew1786,tt4935282,rabin the last day,France,Amos Gita,other fiction,tiff
tffnew1788,tt4396330,rate me,United Kingdom,Fyzal Boulifa,other fiction,tiff
tffnew1789,tt4667126,remaining lives,Canada,Luiza Cocora,other fiction,tiff
tffnew179,tt1474268,los ltimos cristeros,Mexico,Meyer,other fiction,tiff
tffnew1790,tt3704050,remember,Germany,Atom Egoyan,other fiction,tiff
tffnew1791,tt1010248,return of the atom,Finland,Mika Taanila,other documentary,tiff
tffnew1792,tt4768776,right now wrong then,South Korea,Sangsoo Hong,other fiction,tiff
tffnew1793,tt4215810,river,Laos,Jamie M Dagg,other fiction,tiff
tffnew1794,tt0110998,river of grass,United States,Kelly Reichardt,other fiction,tiff
tffnew1795,tt0054248,rocco and his brothers,Italy,Luchino Visconti,other fiction,tiff
tffnew1796,tt5095708,rock the box,Canada,Katherine Monk,other documentary,tiff
tffnew1797,tt3170832,room,Canada,Lenny Abrahamson,other fiction,tiff
tffnew1799,tt5227588,santa teresa and other stories,Dominican Republic,Nelson Carlo De Los Santos Arias,other documentary,tiff
tffnew18,tt1783391,aljabal,Lebanon,Salhab,other fiction,tiff
tffnew180,tt2071519,loutrabaths,United Kingdom,Collins,experimental fiction,tiff
tffnew1801,tt3430416,schneider vs bax,Belgium,Alex Van Warmerdam,other fiction,tiff
tffnew1802,tt4987420,sector ix b,Senegal,Mathieu Kleyebe Abonnenc,other fiction,tiff
tffnew1803,tt3616724,semana santa,Mexico,Alejandra Mrquez Abella,other fiction,tiff
tffnew1805,tt3661298,septembers of shiraz,United States,Wayne Blair,other fiction,tiff
tffnew1806,tt4492950,she stoops to conquer,Canada,Zack Russell,other fiction,tiff
tffnew1807,tt3746250,sherpa,United Kingdom,Jennifer Peedom,other documentary,tiff
tffnew1809,tt4106306,sky,Germany,Fabienne Berthaud,other fiction,tiff
tffnew181,tt1650831,love and bruises,China,Lou Ye,other fiction,tiff
tffnew1812,tt5131278,something horizontal,United States,Blake Williams,other documentary,tiff
tffnew1814,tt4826842,song of songs,Ukraine,Eva Neymann,other fiction,tiff
tffnew1815,tt4935334,southbound,United States,Roxanne Benjamin,other fiction,tiff
tffnew1816,tt3823018,sparrows,Denmark,Rnar Rnarsson,other fiction,tiff
tffnew1817,tt4844348,spear,Australia,Stephen Page,other fiction,tiff
tffnew1818,tt3197766,spl 2 a time for consequences,China,Soi Cheang,other fiction,tiff
tffnew1819,tt1895587,spotlight,United States,Tom Mccarthy,other fiction,tiff
tffnew182,tt1707392,lovely molly,United States,Sanchez,other fiction,tiff
tffnew1821,tt3018070,stonewall,United States,Roland Emmerich,other fiction,tiff
tffnew1825,tt4080768,summertime,France,Catherine Corsini,other fiction,tiff
tffnew1826,tt2262161,sunset song,Luxembourg,Terence Davies,other fiction,tiff
tffnew1827,tt11734280,tarlabasi,Turkey,Cynthia Madansky,other fiction,tiff
tffnew1828,tt4863784,i promise you anarchy,Mexico,Julio Hernndez Cordn,other fiction,tiff
tffnew183,tt1784515,low life,France,Klotz,other fiction,tiff
tffnew1830,tt4679238,thank you for bombing,Austria,Barbara Eder,other fiction,tiff
tffnew1831,tt4817332,that dog,United States,Nick Thorburn,other fiction,tiff
tffnew1832,tt4156152,the apostate,France,Federico Veiroj,other fiction,tiff
tffnew1833,tt2586118,the ardennes,Belgium,Robin Pront,other fiction,tiff
tffnew1836,tt4272866,the boy and the beast,Japan,Mamoru Hosoda,animation fiction,tiff
tffnew1837,tt4854170,the boyfriend game,Australia,Alice Englert,other fiction,tiff
tffnew1839,tt4933584,the chickening,Canada,Davy Force,other fiction,tiff
tffnew184,tt1702543,lucky,United Kingdom,Luthra,other fiction,tiff
tffnew1840,tt4411504,the clan,Spain,Pablo Trapero,other fiction,tiff
tffnew1842,tt0810819,the danish girl,United Kingdom,Tom Hooper,other fiction,tiff
tffnew1843,tt3922816,the daughter,Australia,Simon Stone,other fiction,tiff
tffnew1844,tt4935372,the devils candy,United States,Sean Byrne,other fiction,tiff
tffnew1845,tt2910904,the dressmaker,Australia,Jocelyn Moorhouse,other fiction,tiff
tffnew1846,tt4467154,the endless river,France,Oliver Hermanus,other fiction,tiff
tffnew1847,tt4900156,the event,Netherlands,Sergei Loznitsa,other documentary,tiff
tffnew1848,tt4705224,the exquisite corpus,Austria,Peter Tscherkassky,other documentary,tiff
tffnew1849,tt2097331,the family fang,United States,Jason Bateman,other fiction,tiff
tffnew185,tt1586752,machine gun preacher,United States,Forster,other fiction,tiff
tffnew1850,tt5280688,the fantastic love of beeboy flowergirl,Germany,Clemens Roth,other fiction,tiff
tffnew1851,tt4741354,the fear,France,Damien Odoul,other fiction,tiff
tffnew1852,tt2118624,the final girls,United States,Todd Straussschulson,other fiction,tiff
tffnew1854,tt3826866,the girl in the photographs,United States,Nick Simon,other fiction,tiff
tffnew1855,tt4806512,the guy from work,Canada,Jeanfranois Leblanc,other fiction,tiff
tffnew1856,tt3688612,the hard stop,United Kingdom,George Amponsah,other documentary,tiff
tffnew1857,tt4150494,the here after,Sweden,Magnus Von Horn,other fiction,tiff
tffnew1858,tt4686692,the idol,Palestinian Territories,Hany Abuassad,other fiction,tiff
tffnew1860,tt3809478,the kind words,Canada,Shemi Zarhin,other fiction,tiff
tffnew1861,tt3722070,the lady in the van,United Kingdom,Nicholas Hytner,other fiction,tiff
tffnew1864,tt4677352,the magnificent life underwater,Canada,Jol Vaudreuil,animation fiction,tiff
tffnew1865,tt0787524,the man who knew infinity,United Kingdom,Matthew Brown,other fiction,tiff
tffnew1866,tt4957196,the man who shot hollywood,Canada,Barry Avrich,other documentary,tiff
tffnew1867,tt3659388,the martian,United States,Ridley Scott,other fiction,tiff
tffnew1868,tt0055151,the mask eyes of hell,Canada,Julian Roffman,other fiction,tiff
tffnew1869,tt4501454,the meddler,United States,Lorene Scafaria,other fiction,tiff
tffnew187,tt1945134,mandeep,Canada,Klimek,other documentary,tiff
tffnew1870,tt0074891,the memory of justice,United States,Marcel Ophls,other documentary,tiff
tffnew1871,tt4567486,the minds eye,United States,Joe Begos,other fiction,tiff
tffnew1872,tt3851142,the missing girl,United States,Ad Calvo,other fiction,tiff
tffnew1876,tt4246894,the paradise suite,Sweden,Joost Van Ginkel,other fiction,tiff
tffnew1879,tt3083008,the program,United Kingdom,Stephen Frears,other fiction,tiff
tffnew188,tt1555218,marcages,Canada,Doin,other fiction,tiff
tffnew1880,tt4940612,the promised land,China,Ping He,other fiction,tiff
tffnew1881,tt3874076,the rainbow kid,Canada,Kire Paputts,other fiction,tiff
tffnew1882,tt4861730,the reflektor tapes,United Kingdom,Kahlil Joseph,other documentary,tiff
tffnew1886,tt0059776,the roundup,Hungary,Mikls Jancs,other fiction,tiff
tffnew1887,tt4961906,the signalman,Brazil,Daniel Augusto,other fiction,tiff
tffnew1888,tt4881172,the sky trembles and the earth is afraid and the two eyes are not brothers,United Kingdom,Ben Rivers,other fiction,tiff
tffnew1891,tt3801372,the steps,Canada,Andrew Currie,other fiction,tiff
tffnew1894,tt3715122,the wait,Italy,Piero Messina,other fiction,tiff
tffnew1895,tt4529128,the waiting room,Canada,Igor Drljaca,other fiction,tiff
tffnew1896,tt3616916,the wave,Norway,Roar Uthaug,other fiction,tiff
tffnew1897,tt4957538,the whispering star,Japan,Sion Sono,other fiction,tiff
tffnew1898,tt3597510,the white knights,Belgium,Joachim Lafosse,other fiction,tiff
tffnew1899,tt4263482,the witch,Canada,Robert Eggers,other fiction,tiff
tffnew19,tt1374985,alois nebel,Czechoslovakia,Lunk,animation fiction,tiff
tffnew190,tt1627924,mausam,India,Kapur,other fiction,tiff
tffnew1901,tt1870548,this changes everything,Canada,Avi Lewis,other documentary,tiff
tffnew1902,tt4161074,thru you princess,Israel,Ido Haar,other documentary,tiff
tffnew1904,tt0062374,titicut follies,United States,Frederick Wiseman,other documentary,tiff
tffnew1906,tt3754940,truman,Argentina,Cesc Gay,other fiction,tiff
tffnew1907,tt3203606,trumbo,United States,Jay Roach,other fiction,tiff
tffnew1908,tt3859076,truth,United States,James Vanderbilt,other fiction,tiff
tffnew1913,tt2184335,urban hymn,United Kingdom,Michael Catonjones,other fiction,tiff
tffnew1915,tt4971824,very big shot,Qatar,Mirjean Bou Chaaya,other fiction,tiff
tffnew1916,tt4768764,veteran,South Korea,Seungwan Ryoo,other fiction,tiff
tffnew1918,tt4292420,villemarie,Canada,Guy Doin,other fiction,tiff
tffnew1919,tt4858184,violet,Ireland,Maurice Joyce,animation fiction,tiff
tffnew1921,tt4074652,we monsters,Germany,Sebastian Ko,other fiction,tiff
tffnew1922,tt4794512,wedding doll,Israel,Nitzan Gilady,other fiction,tiff
tffnew1923,tt4935910,welcome to fl,Canada,Genevive Duludede Celles,other documentary,tiff
tffnew1924,tt5029226,wellington jr,France,Ccile Paysant,animation fiction,tiff
tffnew1926,tt4908644,winter on fire ukraines fight for freedom,United States,Evgeny Afineevsky,other documentary,tiff
tffnew1927,tt5254790,wolkaan,Iran,Bahar Noorizadeh,other fiction,tiff
tffnew1928,tt3735686,women hes undressed,Australia,Gillian Armstrong,other documentary,tiff
tffnew1929,tt4902022,world famous gopher hole museum,Canada,Chelsea Mcmullan,other documentary,tiff
tffnew1930,tt3675748,yakuza apocalypse,Japan,Takashi Miike,other fiction,tiff
tffnew1933,tt3763866,zoom,Brazil,Pedro Morelli,animation fiction,tiff
tffnew1935,tt11760746,025 sunset red,Spain,Laida Lertxundi,other fiction,tiff
tffnew1936,tt5247544,150 milligrams,France,Emmanuelle Bercot,other fiction,tiff
tffnew1938,tt5824924,3way not calling,Canada,Molly Mcglynn,other fiction,tiff
tffnew1939,tt5561056,5 films about technology,Canada,Peter Huang,other fiction,tiff
tffnew194,tt1754202,michael,India,Dasgupta,other fiction,tiff
tffnew1940,tt2385126,76,Nigeria,Izu Ojukwu,other fiction,tiff
tffnew1941,tt5305246,93 days,Nigeria,Steve Gukas,other fiction,tiff
tffnew1942,tt5882428,a brief history of princess x,France,Abrantes Gabriel,other fiction,tiff
tffnew1943,tt0299705,a cool sound from hell,Canada,Sidney J Furie,other fiction,tiff
tffnew1944,tt5918074,a death in the gunj,India,Konkona Sensharma,other fiction,tiff
tffnew1945,tt5679536,a decent woman,South Korea,Lukas Valenta Rinner,other fiction,tiff
tffnew1946,tt6046820,a funeral for lightning,United States,Emily Kai Bock,other fiction,tiff
tffnew1947,tt3416532,a monster calls,Spain,J A Bayona,other fiction,tiff
tffnew1948,tt5637726,a new home,Slovenia,Ziga Virc,other fiction,tiff
tffnew195,tt1714866,midnights children,Canada,Mehta,other fiction,tiff
tffnew1950,tt3387266,a united kingdom,United Kingdom,Amma Asante,other fiction,tiff
tffnew1951,tt5952382,abacus small enough to jail,United States,Steve James,other documentary,tiff
tffnew1952,tt4746484,after love,Belgium,Joachim Lafosse,other fiction,tiff
tffnew1953,tt5294966,after the storm,Japan,Hirokazu Koreeda,other fiction,tiff
tffnew1954,tt5186236,afterimage,Poland,Andrzej Wajda,other fiction,tiff
tffnew1955,tt5937962,all governments lie truth deception and the spirit of if stone,Canada,Fred Peabody,other documentary,tiff
tffnew1956,tt4486986,all i see is you,Thailand,Marc Forster,other fiction,tiff
tffnew1958,tt5952332,amanda knox,Denmark,Brian Mcginn,other documentary,tiff
tffnew1960,tt0376479,american pastoral,United States,Ewan Mcgregor,other fiction,tiff
tffnew1961,tt5919006,an aviation field,United States,Joana Pimenta,other documentary,tiff
tffnew1962,tt3917908,an insignificant man,India,Khushboo Ranka,other documentary,tiff
tffnew1964,tt5937788,anatomy of violence,India,Deepa Mehta,other fiction,tiff
tffnew1965,tt5715760,and the whole sky fit in the dead cows eye,United States,Francisca Alegra,other fiction,tiff
tffnew1966,tt5972390,andy goes in,United States,Josh Polon,other documentary,tiff
tffnew1969,tt5532868,ape sodom,Canada,Maxwell Mccabelokos,other fiction,tiff
tffnew197,tt1853614,momo e no tegami,Japan,Hiroyuki Okiura,animation fiction,tiff
tffnew1972,tt5640450,arq,Canada,Tony Elliott,other fiction,tiff
tffnew1973,tt2543164,arrival,United States,Denis Villeneuve,other fiction,tiff
tffnew1975,tt5918028,asura the city of madness,South Korea,Sungsoo Kim,other fiction,tiff
tffnew1976,tt6042860,austerlitz,Germany,Sergei Loznitsa,other documentary,tiff
tffnew1978,tt5974362,ayiti mon amour,United States,Guetty Felin,other fiction,tiff
tffnew198,tt1718835,mon pire cauchemar,France,Fontaine,other fiction,tiff
tffnew1980,tt5630718,bargain,South Korea,Chunghyun Lee,other fiction,tiff
tffnew1981,tt5477566,barry,United States,Vikram Gandhi,other fiction,tiff
tffnew1982,tt5441356,battalion to my beat,United States,Imanishi Eimi,other documentary,tiff
tffnew1983,tt4958426,beauties of the night,Mexico,Mara Jos Cuevas,other documentary,tiff
tffnew1984,tt5811126,because the world never stops,Sweden,Maximilien Van Aertryck,other documentary,tiff
tffnew1985,tt5929776,before the flood,United States,Fisher Stevens,other documentary,tiff
tffnew1986,tt5073620,below her mouth,Canada,April Mullen,other fiction,tiff
tffnew1987,tt5863360,bezness as usual,Netherlands,Alex Pitstra,other documentary,tiff
tffnew1988,tt2720826,birth of the dragon,China,George Nolfi,other fiction,tiff
tffnew1989,tt5937964,black code,Canada,Nicholas De Pencier,other documentary,tiff
tffnew199,tt1210166,moneyball,United States,Miller,other fiction,tiff
tffnew1991,tt4538072,black mirror san junipero nosedive,South Africa,Owen Harris,other fiction,tiff
tffnew1992,tt1540011,blair witch,United States,Adam Wingard,other fiction,tiff
tffnew1993,tt1620935,bleed for this,United States,Ben Younger,other fiction,tiff
tffnew1994,tt5161784,blessed benefit,Germany,Mahmoud Al Massad,other fiction,tiff
tffnew1995,tt4568370,blind sun,Greece,Joyce A Nashawati,other fiction,tiff
tffnew1997,tt5912454,blue jay,United States,Alex Lehmann,other fiction,tiff
tffnew1998,tt3477762,boundaries,Canada,Chlo Robichaud,other fiction,tiff
tffnew1999,tt3445580,boys in the trees,Australia,Nicholas Verso,other fiction,tiff
tffnew2,tt1680045,360,United Kingdom,Meirelles,other fiction,tiff
tffnew200,tt2011971,monsieur lazhar,Canada,Falardeau,other fiction,tiff
tffnew2000,tt3704700,brain on fire,Canada,Gerard Barrett,other fiction,tiff
tffnew2002,tt1895315,brimstone,France,Martin Koolhoven,other fiction,tiff
tffnew2003,tt5974374,brooks meadows and lovely faces,Egypt,Yousry Nasrallah,other fiction,tiff
tffnew2004,tt5193784,brotherhood,United Kingdom,Noel Clarke,other fiction,tiff
